,property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,shopping_center_id,distance_to_sc,train_station_id,distance_to_train_station,travel_min_to_CBD,transfer_flag,hospital_id,distance_to_hospital,supermarket_id,distance_to_supermaket
168,77063,-37.938481,145.105957,10 Newcombe Court,CLARINDA,10608000,house,2015,3,1,2,SC_003,3925,19915,1999,38,0,hospital_076,2260,S_170,1576
169,17200,-37.701919,144.918362,4 Trevannion Street,GLENROY,12019000,house,2016,3,2,2,SC_010,3078,20032,308,32,0,hospital_184,4645,S_209,673
170,31699,-37.7389628,144.9910734,104 Cramer Street,PRESTON,10430000,house,2013,4,2,2,SC_103,960,20012,832,26,0,hospital_139,2460,S_085,1055
171,66621,-37.767474,145.326227,69 Landscape Drive,MOOROOLBARK,5180000,house,2015,3,1,2,SC_084,1499,19877,2275,54,0,hospital_113,2587,S_168,1154
172,37368,-37.63584518,145.0376587,39 Healey Dr,EPPING,4152000,house,2008,4,2,2,SC_062,4571,20005,1958,42,0,hospital_053,2559,S_196,2450
173,85260,-37.892143,145.005611,14 Brentani Avenue,ELSTERNWICK,24640000,house,2015,4,2,1,SC_015,3406,19953,522,18,0,hospital_116,806,S_193,574
174,49867,-37.770478,145.097991,12 Kathleen Grove,BULLEEN,12155000,house,2013,3,1,1,SC_009,758,19935,3606,26,0,hospital_193,1544,S_154,754
175,69728,-37.867791,145.073346,20 Keyes Street,ASHBURTON,19210000,house,2011,4,3,3,SC_042,1917,19847,558,36,0,hospital_098,1106,S_112,1800
176,15279,-37.736859,144.91554,39 Kernan Street,STRATHMORE,9450000,house,2011,4,2,3,SC_082,934,20036,1246,23,0,hospital_184,1103,S_197,964
177,88855,-37.943972,145.024133,4 Morley Crescent,HIGHETT,7460000,house,2010,2,1,1,SC_046,1343,19937,1540,37,0,hospital_110,1647,S_214,238
178,94264,-37.954416,145.08167,1 Ganton Place,HEATHERTON,3918000,house,2010,4,2,2,SC_003,1971,19866,2742,37,0,hospital_109,1093,S_023,2337
179,19807,-37.670772,144.893299,64 Alanbrae Terrace,ATTWOOD,9750000,house,2015,4,2,2,SC_059,2076,20030,2691,36,0,hospital_104,3272,S_153,2627
180,9900,-37.782856,144.931441,1/92 Farnham Street,FLEMINGTON,3120000,house,2016,3,1,1,SC_011,1347,20040,543,14,0,hospital_007,1132,S_086,574
181,40399,-37.708682,145.057828,32 Moreton Crescent,BUNDOORA,8500000,house,2009,3,1,0,SC_047,4114,19983,2171,30,0,hospital_037,771,S_155,1141
182,32658,-37.737628,144.99802,351 Murray Road,PRESTON,8918000,house,2013,3,3,2,SC_103,409,20012,249,26,0,hospital_139,2233,S_085,428
183,67894,-37.8390043,145.0109503,17 Grange Road,TOORAK,16050000,house,2012,3,2,1,SC_038,294,19947,993,18,0,hospital_196,1303,S_102,281
184,24751,-37.678952,144.969628,4 SUFFOLK PLACE,CAMPBELLFIELD,3330000,house,2010,3,1,1,SC_072,5226,19960,2474,39,0,hospital_139,4975,S_161,1545
185,31504,-37.75958,145.006068,84 Raleigh Street,THORNBURY,6840000,house,2016,2,1,0,SC_103,2255,20014,830,22,0,hospital_035,402,S_105,971
186,172,-37.797152,144.890484,102 Creswick Street,FOOTSCRAY,11917000,house,2014,3,1,1,SC_043,2578,20024,602,17,0,hospital_003,561,S_201,774
187,85676,-37.88325,145.014403,47 Prentice Street,ELSTERNWICK,15820000,house,2013,4,2,2,SC_023,2621,19954,1198,16,0,hospital_080,139,S_193,848
188,7810,-37.77593231,144.8026428,26 Verdant Avenue,ARDEER,2529000,house,2009,3,1,1,SC_102,2813,20004,1950,28,0,hospital_057,2011,S_159,2246
189,78410,-37.9316597,145.2037659,83 Haverbrack Drive,MULGRAVE,6776000,house,2008,4,2,2,SC_073,3231,19891,4535,45,0,hospital_161,1127,S_067,1426
190,10943,-37.789159,144.924515,9 Bendall Street,KENSINGTON,5760000,house,2013,3,1,1,SC_011,1054,20040,442,14,0,hospital_114,794,S_086,369
191,540,-37.805149,144.888868,2 James Street,SEDDON,6720000,house,2013,2,1,1,SC_043,2725,20024,373,17,0,hospital_056,1358,S_201,942
192,70127,-37.863121,145.090544,48 Fakenham Road,ASHBURTON,17920000,house,2015,3,1,1,SC_042,1585,19848,819,35,0,hospital_098,500,S_112,465
193,28873,-37.805545,144.99547,189 Gipps Street,ABBOTSFORD,10500000,house,2014,2,1,0,SC_068,2297,19976,189,9,0,hospital_134,968,S_076,452
194,64377,-37.798273,145.260304,38 Beaufort Road,CROYDON,6760000,house,2010,5,2,2,SC_022,2005,19879,1765,46,0,hospital_164,1134,S_157,475
195,7634,-37.7371788,144.831604,74 Stenson  Road,KEALBA,7680000,house,2009,4,2,2,SC_107,2398,20002,2906,33,0,hospital_005,2965,S_222,2631
196,47326,-37.726486,145.151749,56 Mount Pleasant Road,ELTHAM,2748000,house,2012,3,2,3,SC_051,5921,19987,1481,44,0,hospital_075,4688,S_194,1392
197,96139,-37.911562,145.028216,7 Crozier Court,MCKINNON,12800000,house,2013,4,3,3,SC_046,3235,19940,896,34,0,hospital_126,1446,S_107,1508
198,48418,-37.808471,145.033458,4 St Anthonys Place,KEW,14600000,house,2013,3,2,2,SC_083,1349,19904,1470,20,0,hospital_086,1231,S_039,375
199,25680,-37.60249,144.912535,18 Durban Place,CRAIGIEBURN,4070000,house,2013,4,2,2,SC_016,1076,40221,2716,45,0,hospital_104,5411,S_178,2116
200,23063,-37.73713,144.982031,67 Elizabeth Street,COBURG,9040000,house,2015,4,2,1,SC_103,1775,20012,1637,26,0,hospital_144,2335,S_030,849
201,55822,-37.842615,145.080948,6 Crellin Grove,CAMBERWELL,24990000,house,2013,4,1,3,SC_099,2863,19850,498,31,0,hospital_089,2016,S_160,1218
202,39406,-37.691097,145.059956,10/22 Greenhills Road,BUNDOORA,5595000,house,2014,2,1,1,SC_062,4932,19984,3049,33,0,hospital_041,266,S_155,958
203,38174,-37.775792,145.022579,27 Darling Street,FAIRFIELD,7280000,house,2010,3,1,1,SC_001,1904,19930,625,17,0,hospital_029,1526,S_219,1882
204,62170,-37.821148,145.235037,60 Ford Street,RINGWOOD,8109000,house,2016,3,1,1,SC_032,1083,19902,792,44,0,hospital_105,1320,S_190,1153
205,28488,-37.797387,144.991489,130 Keele Street,COLLINGWOOD,12460000,house,2016,2,1,1,SC_008,2494,19975,327,10,0,hospital_178,1546,S_060,855
206,56810,-37.855964,145.124423,6 Gracehill Avenue,BURWOOD,7624000,house,2016,3,1,2,SC_042,3746,19875,2171,30,0,hospital_047,1662,S_097,946
207,4565,-37.844178,144.872617,59 Challis Street,NEWPORT,7686000,house,2012,2,1,2,SC_033,2994,19994,979,20,0,hospital_141,2624,S_056,2500
208,37643,-37.65139771,145.0428009,60 Plowman Court,EPPING,3432000,house,2008,3,2,2,SC_062,3764,20005,1123,42,0,hospital_053,2319,S_229,2656
209,80273,-37.99225,145.16016,425 Cheltenham Road,KEYSBOROUGH,5544000,house,2014,3,1,3,SC_057,1157,19890,3150,48,0,hospital_096,964,S_079,1083
210,90249,-37.972725,145.06945,20  Elliott Street,CHELTENHAM,10600000,house,2016,4,2,2,SC_003,1730,19865,1085,40,0,hospital_133,990,S_011,1161
211,53958,-37.814487,145.0229835,1 Grove Road,HAWTHORN,17000000,house,2014,3,1,0,SC_083,1293,19905,817,18,0,hospital_086,883,S_039,1196
212,12941,-37.712248,144.774865,30 Blackwood Way,DELAHEY,2800000,house,2010,3,2,1,SC_107,3319,20000,1239,39,0,hospital_057,6404,S_094,1113
213,14436,-37.752997,144.911638,40 Daisy Street,ESSENDON,9780000,house,2012,3,2,0,SC_082,2183,20037,523,20,0,hospital_184,1324,S_197,949
214,26313,-37.587909,144.928981,3 Brookside Court,CRAIGIEBURN,2960000,house,2012,4,2,2,SC_016,1446,40221,1999,45,0,hospital_104,7030,S_178,810
215,8455,-37.762763,144.788365,37 Lynne Maree Avenue,CAIRNLEA,4800000,house,2013,4,3,2,SC_107,4288,20003,1956,31,0,hospital_057,2314,S_159,493
216,76281,-37.908685,145.111364,51 Beauford Street,HUNTINGDALE,6303000,house,2013,3,1,2,SC_087,3454,19916,832,35,0,hospital_166,1151,S_169,2024
217,74032,-37.859735,145.255946,8 Thanos Court,BORONIA,8585000,house,2011,5,2,2,SC_032,5748,19870,2273,50,0,hospital_002,1176,S_139,2100
218,35878,-37.67715836,145.0327911,15 Cleveland Street,THOMASTOWN,4320000,house,2009,3,1,2,SC_062,5442,20007,1669,37,0,hospital_041,3097,S_228,1475
219,73884,-37.848421,145.303474,6 Tathra Court,BORONIA,5445000,house,2015,3,2,2,SC_049,5136,19869,2147,53,0,hospital_049,2413,S_146,2155
220,80612,-37.975779,145.198388,1 Corvi Crt,DANDENONG,5920000,house,2010,3,1,1,SC_112,1930,19889,656,50,0,hospital_018,1090,S_183,1569
221,63596,-37.793941,145.269428,15 Penhyrn Avenue,CROYDON,7630000,house,2015,3,1,1,SC_022,1330,19878,997,50,0,hospital_164,1961,S_181,1043
222,25556,-37.5720796,144.922715,16 Cradle Mountain Drive,CRAIGIEBURN,5984000,house,2012,4,2,2,SC_005,342,40221,3776,45,0,hospital_104,8754,S_178,2635
223,93356,-37.98566055,145.0742035,42 Third Street,PARKDALE,11175000,house,2009,3,1,0,SC_003,2078,19864,847,42,0,hospital_001,565,S_003,314
224,76349,-37.894653,145.08625,61 Euston Road,HUGHESDALE,8974000,house,2014,2,1,2,SC_087,806,19917,662,33,0,hospital_166,1807,S_167,806
225,9335,-37.854113,144.716231,16 Tennyson Drive,TRUGANINA,5544000,house,2014,4,2,2,SC_053,1135,46468,3256,33,0,hospital_073,4129,S_007,2773
226,30589,-37.754775,145.013938,109 Pender Street,THORNBURY,10860000,house,2016,3,2,2,SC_103,1993,20014,1353,22,0,hospital_035,1052,S_105,996
227,44560,-37.712245,145.102587,2/112-114 Henry Street,GREENSBOROUGH,6944000,house,2014,3,1,2,SC_017,5697,19985,1049,37,0,hospital_075,843,S_020,869
228,50012,-37.76374,145.085771,2 Robert Street,BULLEEN,19240000,house,2013,5,2,3,SC_009,581,19935,2329,26,0,hospital_004,2269,S_154,557
229,40803,-37.70803452,145.0666962,5 Thornton Avenue,BUNDOORA,5775000,house,2009,3,1,2,SC_047,4669,19984,1540,33,0,hospital_037,1084,S_155,1472
230,20919,-37.75774765,144.9511566,27 Thistle Street,BRUNSWICK,5860000,house,2009,2,1,1,SC_030,2822,19967,924,23,0,hospital_011,718,S_074,1552
231,819,-37.792269,144.884675,3 Stanlake Street,FOOTSCRAY,5239000,house,2010,3,1,1,SC_043,2044,20023,1063,19,0,hospital_056,165,S_201,1505
232,90864,-37.970809,145.053075,6 Coape Street,CHELTENHAM,9420000,house,2013,3,2,2,SC_079,2633,19866,481,37,0,hospital_055,1025,S_023,1286
233,46899,-37.716867,145.15014,23 Taylor Street,ELTHAM,7832000,house,2016,3,2,2,SC_051,4882,19987,422,44,0,hospital_075,4112,S_194,723
234,40606,-37.69443,145.069167,40 David Crescent,BUNDOORA,8024000,house,2012,3,2,2,SC_062,4972,19984,2246,33,0,hospital_041,640,S_155,1347
235,33500,-37.69911575,145.0223236,10 Daleglen Street,RESERVOIR,3912000,house,2007,3,1,1,SC_047,4446,20008,1034,35,0,hospital_025,2706,S_155,2866
236,85485,-37.884761,145.014822,299 Kooyong Road,ELSTERNWICK,17170000,house,2012,3,2,2,SC_023,2642,19954,1223,16,0,hospital_081,70,S_193,814
237,52193,-37.821832,145.000993,12 Brougham Street,RICHMOND,7040000,house,2010,2,1,0,SC_038,2182,19907,615,6,0,hospital_122,309,S_076,1442
238,52267,-37.83037949,144.9979706,13 Cotter Street,RICHMOND,5300000,house,2008,2,1,0,SC_038,1451,19907,450,6,0,hospital_196,860,S_102,1431
239,83732,-37.8495622,144.9855183,24 Alfred Street,PRAHRAN,12780000,house,2011,3,1,2,SC_066,752,19958,382,9,0,hospital_155,436,S_115,1744
240,52167,-37.823202,145.001346,110 Mary Street,RICHMOND,19470000,house,2016,3,1,2,SC_038,2027,19907,518,6,0,hospital_122,409,S_076,1597
241,7780,-37.775263,144.803633,20 Sunhill Crescent,ARDEER,5760000,house,2015,3,1,1,SC_102,2749,20004,1873,28,0,hospital_057,1902,S_159,2228
242,47346,-37.718152,145.15931,59 Malabar Crescent,ELTHAM,6885000,house,2015,4,2,2,SC_051,4952,19987,1134,44,0,hospital_075,4925,S_194,369
243,90019,-37.960239,145.052809,14 Garfield Street,CHELTENHAM,8470000,house,2012,2,1,1,SC_079,1609,19866,730,37,0,hospital_082,351,S_023,278
244,10395,-37.793388,144.924381,31 Bayswater Road,KENSINGTON,19320000,house,2016,4,3,2,SC_011,1424,20041,542,13,0,hospital_114,542,S_086,757
245,12984,-37.70423,144.771252,32 Silverdene Avenue,SYDENHAM,5460000,house,2014,3,2,2,SC_107,4090,20000,431,39,0,hospital_057,7329,S_094,488
246,44694,-37.6833,145.115025,236 Plenty River Drive,GREENSBOROUGH,5676000,house,2015,4,2,1,SC_051,4082,19985,2375,37,0,hospital_075,2560,S_051,1846
247,6345,-37.78282928,144.8164215,2 Bruce Street,ALBION,2728000,house,2009,3,1,1,SC_102,1510,20004,929,28,0,hospital_174,1528,S_080,1473
248,13107,-37.720109,144.767138,4 Poa Court,DELAHEY,5401000,house,2016,3,1,1,SC_048,2672,20000,2202,39,0,hospital_057,6131,S_094,2138
249,22137,-37.746787,144.967212,18 Sheffield Street,COBURG,17030000,house,2011,3,1,1,SC_030,2197,19965,601,28,0,hospital_084,1124,S_173,478
250,45684,-37.66902542,145.1196899,5 Bunyip Court,PLENTY,16520000,house,2009,5,2,3,SC_051,3566,19988,3453,49,0,hospital_075,4199,S_051,2272
251,82821,-37.909499,145.251639,52 Bexsarm Crescent,ROWVILLE,4950000,house,2011,3,2,2,SC_049,5247,19868,4925,55,0,hospital_026,4679,S_027,2130
252,26748,-37.590075,144.939667,4 Bingin Place,CRAIGIEBURN,7480000,house,2015,4,2,2,SC_110,901,40221,1346,45,0,hospital_104,6958,S_178,664
253,57292,-37.81967163,145.0597229,4 Allenby Road,CANTERBURY,9360000,house,2009,3,2,0,SC_099,541,19853,773,23,0,hospital_064,1582,S_113,1060
254,31660,-37.744402,145.000939,1/7 Emery Street,PRESTON,6968000,house,2011,3,2,1,SC_103,544,20013,146,24,0,hospital_035,2148,S_105,779
255,37394,-37.636426,145.036884,4 Encounter Place,EPPING,6000000,house,2012,4,2,2,SC_062,4609,20005,1874,42,0,hospital_053,2465,S_196,2376
256,67015,-37.743357,145.339369,133 The Gateway,LILYDALE,7800000,house,2015,3,2,2,SC_084,2779,19876,1540,59,0,hospital_151,1834,S_233,1879
257,24667,-37.678123,144.958506,168 Somerset Road,CAMPBELLFIELD,7098000,house,2014,4,2,2,SC_072,4417,19960,1695,39,0,hospital_104,4537,S_161,1270
258,7807,-37.781989,144.797145,258 Forrest Street,ARDEER,2640000,house,2012,3,1,2,SC_102,3205,20004,2472,28,0,hospital_057,2839,S_130,1906
259,64517,-37.793639,145.255752,45 Grayling Crescent,CROYDON,4410000,house,2014,3,1,2,SC_022,2479,19879,2098,46,0,hospital_164,1572,S_157,402
260,81907,-37.987596,145.242143,2 Lacebark Street,DOVETON,5984000,house,2015,4,2,2,SC_077,2031,19888,2856,53,0,hospital_119,2052,S_195,1764
261,3304,-37.81595612,144.8789368,3 Corris Street,YARRAVILLE,9310000,house,2008,3,2,3,SC_043,2917,19996,967,15,0,hospital_056,2620,S_201,2383
262,12692,-37.705467,144.770606,22 Cressida Crescent,SYDENHAM,5556000,house,2014,4,2,2,SC_048,3991,20000,576,39,0,hospital_057,7242,S_094,608
263,87192,-37.896271,145.00175,9 Hamilton Street,BRIGHTON,13640000,house,2014,4,2,2,SC_015,3584,19953,218,18,0,hospital_013,1006,S_193,1097
264,58001,-37.829,145.136931,316 Middleborough Road,BLACKBURN,12350000,house,2015,5,2,1,SC_037,1690,19897,973,35,0,hospital_047,1578,S_018,952
265,53899,-37.823537,145.000068,9 Parker Street,RICHMOND,10600000,house,2014,2,1,0,SC_038,2028,19907,414,6,0,hospital_122,503,S_076,1601
266,95760,-37.900415,145.037651,40 Malane Street,ORMOND,12180000,house,2014,3,1,1,SC_041,2539,19941,356,33,0,hospital_126,1605,S_166,2069
267,4891,-37.870391,144.831598,135 Esplanade,ALTONA,15500000,house,2012,3,1,1,SC_033,5046,19926,400,30,0,hospital_141,5344,S_128,301
268,53061,-37.824796,144.996047,33 Clifton Street,RICHMOND,39100000,house,2014,3,2,1,SC_038,2058,19907,200,6,0,hospital_146,830,S_076,1692
269,26285,-37.587556,144.920307,29 Mulberry Pass,CRAIGIEBURN,3960000,house,2016,3,1,1,SC_016,823,40221,2577,45,0,hospital_104,7029,S_178,1405
270,31004,-37.7581,145.01913,245 Mansfield Street,THORNBURY,7120000,house,2010,4,2,2,SC_001,2274,20014,1841,22,0,hospital_035,1128,S_105,1573
271,57795,-37.830876,145.146832,2/25 Baldwin Road,BLACKBURN,11305000,house,2012,3,2,2,SC_002,2517,19898,1235,35,0,hospital_060,846,S_018,74
272,25144,-37.58891296,144.9300537,11 Rosewood Place,CRAIGIEBURN,7520000,house,2008,4,2,2,SC_110,1345,40221,1853,45,0,hospital_104,6930,S_178,665
273,69467,-37.869342,145.102653,11 Mulgrave Street,ASHWOOD,9265000,house,2008,4,1,2,SC_042,1324,19840,955,28,0,hospital_089,1522,S_112,846
274,67715,-37.74485,145.338785,8 Zulu Close,LILYDALE,6360000,house,2012,4,2,2,SC_084,2641,19876,1424,59,0,hospital_151,1790,S_233,1766
275,77355,-37.932395,145.164323,1/29 Studley Street,MULGRAVE,25280000,house,2011,3,1,1,SC_073,3474,19913,2131,43,0,hospital_076,4019,S_067,2159
276,37584,-37.653275,145.039211,6 Corine Court,EPPING,7200000,house,2016,3,1,3,SC_062,4084,20005,807,42,0,hospital_053,2011,S_229,2280
277,41349,-37.745642,145.073021,1 Greville Road,ROSANNA,13889000,house,2014,3,1,2,SC_017,1194,19936,679,27,0,hospital_066,1457,S_100,1558
278,34518,-37.72303772,144.9973602,28 Locksley Avenue,RESERVOIR,4527000,house,2009,3,1,1,SC_103,1886,20011,764,28,0,hospital_139,612,S_030,1417
279,95664,-37.931327,145.048561,37 Tucker Road,BENTLEIGH,6045000,house,2013,5,2,2,SC_046,1278,19937,1091,37,0,hospital_110,1051,S_107,1430
280,70472,-37.885107,145.104119,10 Mark Court,CHADSTONE,8340000,house,2010,4,2,2,SC_042,1405,19840,1460,28,0,hospital_166,1584,S_026,1744
281,266,-37.79782,144.901064,12 Leeds Street,FOOTSCRAY,8320000,house,2011,2,2,1,SC_011,2171,20025,409,14,0,hospital_003,1220,S_201,422
282,88751,-37.94722748,145.0345612,3 Baldwin Street,HIGHETT,6250000,house,2008,2,1,2,SC_079,610,19872,655,39,0,hospital_110,1590,S_069,609
283,49427,-37.807599,145.06486,34 Gordon Street,DEEPDENE,3330000,house,2016,5,3,2,SC_099,1958,19892,2058,26,0,hospital_064,1461,S_137,1614
284,42874,-37.72415543,145.1030579,16 Bimbadeen Crescent,YALLAMBIE,4656000,house,2009,3,2,2,SC_017,4650,19986,1901,40,0,hospital_075,2132,S_020,2182
285,91517,-37.97361374,145.040329,3 Comas Road,BEAUMARIS,7480000,house,2008,4,2,2,SC_079,2726,19866,1470,37,0,hospital_055,1249,S_023,2081
286,62441,-37.83136,145.256311,1 Locksley Close,HEATHMONT,6150000,house,2013,3,2,2,SC_032,3184,19871,1087,46,0,hospital_105,2534,S_139,1592
287,33031,-37.733092,145.03635,6/24 Tyler Street,PRESTON,5250000,house,2016,3,1,2,SC_047,807,19936,2840,27,0,hospital_090,1687,S_225,1131
288,65298,-37.801439,145.319106,3/29-31 Durham Road,KILSYTH,4680000,house,2011,3,2,1,SC_022,3180,19877,1949,54,0,hospital_113,5399,S_224,774
289,43506,-37.701888,145.083442,16 Dallas Crescent,WATSONIA NORTH,6721000,house,2014,4,3,0,SC_062,5592,19984,1010,33,0,hospital_075,2008,S_020,1497
290,79891,-38.005243,145.157301,20 Hidden Grove Boulevard,KEYSBOROUGH,9592000,house,2016,3,2,2,SC_057,1980,19889,4252,50,0,hospital_096,1765,S_079,1898
291,94546,-37.928366,145.03699,10 Atkinson Street,BENTLEIGH,16650000,house,2014,4,3,2,SC_046,1245,19938,382,38,0,hospital_110,522,S_107,1081
292,37389,-37.634437,145.022707,4 Cadiz Walk,EPPING,4103000,house,2015,3,2,2,SC_062,5858,20005,2102,42,0,hospital_053,1985,S_196,1188
293,92272,-37.981987,145.076825,4 Darling Street,MENTONE,8450000,house,2013,4,2,2,SC_003,1617,19865,1023,40,0,hospital_133,895,S_003,235
294,48924,-37.810264,145.095156,104 Yarrbat Avenue,BALWYN,33600000,house,2015,5,3,2,SC_020,2534,19896,1368,33,0,hospital_117,1869,S_136,885
295,51110,-37.779304,145.108195,25 Curnola Court,DONCASTER,10050000,house,2012,3,2,1,SC_091,1789,19896,4472,33,0,hospital_194,907,S_046,818
296,43176,-37.712737,145.068732,5 Cade Grove,MACLEOD,11505000,house,2012,4,2,2,SC_047,4438,19984,1341,33,0,hospital_037,1584,S_155,1983
297,68937,-37.862403,145.039568,22 Horace Street,MALVERN,11660000,house,2010,3,1,1,SC_023,1563,19944,999,19,0,hospital_183,140,S_235,968
298,68391,-37.862646,145.023192,23 Gladstone Avenue,ARMADALE,4248000,house,2013,3,1,1,SC_023,2294,19944,670,19,0,hospital_092,455,S_013,338
299,91947,-37.979866,145.071491,101 Warrigal Road,MENTONE,4352000,house,2013,3,1,2,SC_003,1823,19865,598,40,0,hospital_133,455,S_003,684
300,81432,-37.973344,145.210011,60 Gerard Street,DANDENONG,3410000,house,2014,2,1,1,SC_112,1593,19889,1705,50,0,hospital_048,469,S_183,1110
301,79475,-37.982583,145.158865,1 Laidlaw Court,KEYSBOROUGH,6137000,house,2011,3,2,1,SC_057,1699,19890,2331,48,0,hospital_096,1627,S_079,1669
302,19423,-37.660698,144.927642,39 Childers Crescent,COOLAROO,6525000,house,2011,4,2,1,SC_072,1206,44817,144,39,0,hospital_104,1283,S_153,2007
303,7345,-37.747267,144.76232,23 Tarlee Drive,ALBANVALE,4381000,house,2013,3,2,2,SC_048,2427,20002,3332,33,0,hospital_057,4823,S_156,971
304,42168,-37.76915,145.059746,38 Maltravers Road,EAGLEMONT,24050000,house,2015,3,1,2,SC_001,1586,19934,803,24,0,hospital_046,1265,S_100,1349
305,26662,-37.5807,144.912694,37 Fermont Avenue,CRAIGIEBURN,4730000,house,2015,4,2,2,SC_005,966,40221,3581,45,0,hospital_104,7822,S_178,2393
306,52886,-37.82252121,145.0119324,28 Tudor Street,RICHMOND,7510000,house,2008,3,1,3,SC_038,2035,19906,680,12,0,hospital_122,782,S_102,2011
307,57529,-37.813959,145.143623,10 Hamilton Avenue,BLACKBURN,17500000,house,2014,3,1,1,SC_037,1948,19897,802,35,0,hospital_154,2099,S_018,1971
308,7473,-37.738837,144.828721,4 Nebula Court,KEALBA,4760000,house,2010,4,2,2,SC_107,2274,20002,2611,33,0,hospital_005,2685,S_078,2473
309,91431,-37.99095,145.034497,22 Holding Street,BEAUMARIS,7840000,house,2014,4,2,2,SC_079,4691,19865,2875,40,0,hospital_055,1966,S_011,2664
310,12319,-37.710709,144.778811,14 Hume Drive,SYDENHAM,8840000,house,2016,4,2,2,SC_107,3122,20000,1142,39,0,hospital_057,6370,S_094,962
311,58804,-37.805481,145.171686,28 Kett Street,NUNAWADING,11520000,house,2014,3,1,0,SC_002,1547,19899,1707,37,0,hospital_034,1683,S_202,2090
312,89471,-37.958213,145.028646,35 George Street,SANDRINGHAM,9460000,house,2015,4,3,2,SC_079,1487,19872,1592,39,0,hospital_058,936,S_069,1487
313,21173,-37.758701,144.967298,39 Mitchell Street,BRUNSWICK,11550000,house,2014,3,1,0,SC_030,3294,19967,647,23,0,hospital_144,467,S_074,1393
314,54680,-37.815309,145.019016,7 Brook Street,HAWTHORN,18000000,house,2016,3,2,2,SC_083,1566,19905,802,18,0,hospital_086,1139,S_039,1491
315,92364,-37.975863,145.05472,6 Flinders Street,MENTONE,15980000,house,2013,3,2,3,SC_003,3060,19866,1026,37,0,hospital_055,514,S_011,928
316,82179,-37.989686,145.236931,4 Pittosporum Grove,DOVETON,3816000,house,2015,3,1,2,SC_112,1940,19888,2387,53,0,hospital_119,1656,S_184,1812
317,24044,-37.699381,144.976761,16 Lowson Street,FAWKNER,4290000,house,2013,3,1,1,SC_030,4361,19961,1582,35,0,hospital_139,2760,S_161,1963
